"i","j","Val"
"E107","P34",0
"E107","P35",0
"E107","P36",0
"E107","P37",0
"E107","P38",0
"E107","P39",0
"E107","P40",0
"E107","P41",0
"E107","P42",0
"E107","P43",0
"E107","P44",0
"E107","P45",0
"E107","P46",0
"E107","P47",0
"E107","P48",0
"E107","P49",0
"E107","P50",0
"E107","P51",0
"E107","P52",0
"E107","P53",0
"E107","P54",0
"E107","P55",0
"E107","P56",0
"E107","P57",0
"E107","P58",0
"E107","P59",0
"E107","P60",0
"E107","P61",0
"E107","P62",0
"E107","P63",0
"E107","P64",0
"E107","P65",0
"E107","P66",0
"E107","P67",0
"E107","P68",0
"E107","P69",0
"E107","P70",0
"E107","P71",0
"E107","P72",0
"E107","P73",0
"E107","P74",0
"E107","P75",0
"E107","P76",0
"E107","P77",0
"E107","P78",0
"E107","P79",0
"E107","P80",0
"E107","P81",0
"E107","P82",0
"E107","P83",0
"E107","P84",0
"E107","P85",0
"E107","P86",0
"E107","P87",0
"E107","P88",0
"E107","P89",0
"E107","P90",0
"E107","P91",0
"E107","P92",0
"E107","P93",0
"E107","P94",0
"E107","P95",0
"E107","P96",0
"E107","P97",0
"E107","P98",0
"E107","P99",0
"E107","P100",0
"E107","P101",0
"E107","P102",0
"E107","P103",0
"E107","P104",0
"E107","P105",0
"E107","P106",0
"E107","P107",0
"E107","P108",0
"E107","P109",0
"E107","P110",0
"E107","P111",0
"E107","P112",0
"E107","P113",0
"E107","P114",0
"E107","P115",0
"E107","P116",0
"E107","P117",0
"E107","P118",0
"E107","P119",0
"E107","P120",0
"E107","P121",0
"E107","P122",0
"E107","P123",0
"E107","P124",0
"E107","P125",0
"E107","P126",0
"E107","P127",0
"E107","P128",0
"E107","P129",0
"E107","P130",0
"E107","P131",0
"E107","P132",0
"E107","P133",0
"E107","P134",0
"E107","P135",0
"E107","P136",0
"E107","P137",0
"E108","P1",0
"E108","P2",0
"E108","P3",0
"E108","P4",0
"E108","P5",0
"E108","P6",0
"E108","P7",0
"E108","P8",0
"E108","P9",0
"E108","P10",0
"E108","P11",0
"E108","P12",0
"E108","P13",0
"E108","P14",0
"E108","P15",0
"E108","P16",0
"E108","P17",0
"E108","P18",0
"E108","P19",0
"E108","P20",0
"E108","P21",0
"E108","P22",0
"E108","P23",0
"E108","P24",0
"E108","P25",0
"E108","P26",0
"E108","P27",0
"E108","P28",0
"E108","P29",0
"E108","P30",0
"E108","P31",0
"E108","P32",0
"E108","P33",0
"E108","P34",0
"E108","P35",0
"E108","P36",0
"E108","P37",0
"E108","P38",0
"E108","P39",0
"E108","P40",0
"E108","P41",0
"E108","P42",0
"E108","P43",0
"E108","P44",0
"E108","P45",0
"E108","P46",0
"E108","P47",0
"E108","P48",0
"E108","P49",0
"E108","P50",0
"E108","P51",0
"E108","P52",0
"E108","P53",0
"E108","P54",0
"E108","P55",0
"E108","P56",0
"E108","P57",0
"E108","P58",0
"E108","P59",0
"E108","P60",0
"E108","P61",0
"E108","P62",0
"E108","P63",0
"E108","P64",0
"E108","P65",0
"E108","P66",0
"E108","P67",0
"E108","P68",0
"E108","P69",0
"E108","P70",0
"E108","P71",0
"E108","P72",0
"E108","P73",0
"E108","P74",0
"E108","P75",0
"E108","P76",0
"E108","P77",0
"E108","P78",0
"E108","P79",0
"E108","P80",0
"E108","P81",0
"E108","P82",0
"E108","P83",0
"E108","P84",0
"E108","P85",0
"E108","P86",0
"E108","P87",0
"E108","P88",0
"E108","P89",0
"E108","P90",0
"E108","P91",0
"E108","P92",0
"E108","P93",0
"E108","P94",0
"E108","P95",0
"E108","P96",0
"E108","P97",0
"E108","P98",0
"E108","P99",0
"E108","P100",0
"E108","P101",0
"E108","P102",0
"E108","P103",0
"E108","P104",0
"E108","P105",0
"E108","P106",0
"E108","P107",0
"E108","P108",0
"E108","P109",0
"E108","P110",0
"E108","P111",0
"E108","P112",0
"E108","P113",0
"E108","P114",0
"E108","P115",0
"E108","P116",0
"E108","P117",0
"E108","P118",0
"E108","P119",0
"E108","P120",0
"E108","P121",0
"E108","P122",0
"E108","P123",0
"E108","P124",0
"E108","P125",0
"E108","P126",0
"E108","P127",0
"E108","P128",0
"E108","P129",0
"E108","P130",0
"E108","P131",0
"E108","P132",0
"E108","P133",0
"E108","P134",0
"E108","P135",0
"E108","P136",0
"E108","P137",0
"E109","P1",0
"E109","P2",0
"E109","P3",0
"E109","P4",0
"E109","P5",0
"E109","P6",0
"E109","P7",0
"E109","P8",0
"E109","P9",0
"E109","P10",0
"E109","P11",0
"E109","P12",0
"E109","P13",0
"E109","P14",0
"E109","P15",0
"E109","P16",0
"E109","P17",0
"E109","P18",0
"E109","P19",0
"E109","P20",0
"E109","P21",0
"E109","P22",0
"E109","P23",0
"E109","P24",0
"E109","P25",0
"E109","P26",0
"E109","P27",0
"E109","P28",0
"E109","P29",0
"E109","P30",0
"E109","P31",0
"E109","P32",0
"E109","P33",0
"E109","P34",0
"E109","P35",0
"E109","P36",0
"E109","P37",0
"E109","P38",0
"E109","P39",0
"E109","P40",0
"E109","P41",0
"E109","P42",0
"E109","P43",0
"E109","P44",0
"E109","P45",0
"E109","P46",0
"E109","P47",0
"E109","P48",0
"E109","P49",0
"E109","P50",0
"E109","P51",0
"E109","P52",0
"E109","P53",0
"E109","P54",0
"E109","P55",0
"E109","P56",0
"E109","P57",0
"E109","P58",0
"E109","P59",0
"E109","P60",0
"E109","P61",0
"E109","P62",0
"E109","P63",0
"E109","P64",0
"E109","P65",0
"E109","P66",0
"E109","P67",0
"E109","P68",0
"E109","P69",0
"E109","P70",0
"E109","P71",0
"E109","P72",0
"E109","P73",0
"E109","P74",0
"E109","P75",0
"E109","P76",0
"E109","P77",0
"E109","P78",0
"E109","P79",0
"E109","P80",0
"E109","P81",0
"E109","P82",0
"E109","P83",0
"E109","P84",0
"E109","P85",0
"E109","P86",0
"E109","P87",0
"E109","P88",0
"E109","P89",0
"E109","P90",0
"E109","P91",0
"E109","P92",0
"E109","P93",0
"E109","P94",0
"E109","P95",0
"E109","P96",0
"E109","P97",0
"E109","P98",0
"E109","P99",0
"E109","P100",0
"E109","P101",0
"E109","P102",0
"E109","P103",0
"E109","P104",0
"E109","P105",0
"E109","P106",0
"E109","P107",0
"E109","P108",0
"E109","P109",0
"E109","P110",0
"E109","P111",0
"E109","P112",0
"E109","P113",0
"E109","P114",0
"E109","P115",0
"E109","P116",0
"E109","P117",0
"E109","P118",0
"E109","P119",0
"E109","P120",0
"E109","P121",0
"E109","P122",0
"E109","P123",0
"E109","P124",0
"E109","P125",0
"E109","P126",0
"E109","P127",0
"E109","P128",0
"E109","P129",0
"E109","P130",0
"E109","P131",0
"E109","P132",0
"E109","P133",0
"E109","P134",0
"E109","P135",0
"E109","P136",0
"E109","P137",0
"E110","P1",0
"E110","P2",0
"E110","P3",0
"E110","P4",0
"E110","P5",0
"E110","P6",0
"E110","P7",0
"E110","P8",0
"E110","P9",0
"E110","P10",0
"E110","P11",0
"E110","P12",0
"E110","P13",0
"E110","P14",0
"E110","P15",0
"E110","P16",0
"E110","P17",0
"E110","P18",0
"E110","P19",0
"E110","P20",0
"E110","P21",0
"E110","P22",0
"E110","P23",0
"E110","P24",0
"E110","P25",0
"E110","P26",0
"E110","P27",0
"E110","P28",0
"E110","P29",0
"E110","P30",0
"E110","P31",0
"E110","P32",0
"E110","P33",0
"E110","P34",0
"E110","P35",0
"E110","P36",0
"E110","P37",0
"E110","P38",0
"E110","P39",0
"E110","P40",0
"E110","P41",0
"E110","P42",0
"E110","P43",0
"E110","P44",0
"E110","P45",0
"E110","P46",0
"E110","P47",0
"E110","P48",0
"E110","P49",0
"E110","P50",0
"E110","P51",0
"E110","P52",0
"E110","P53",0
"E110","P54",0
"E110","P55",0
"E110","P56",0
"E110","P57",0
"E110","P58",0
"E110","P59",0
"E110","P60",0
"E110","P61",0
"E110","P62",0
"E110","P63",0
"E110","P64",0
"E110","P65",0
"E110","P66",0
"E110","P67",0
"E110","P68",0
"E110","P69",0
"E110","P70",0
"E110","P71",0
"E110","P72",0
"E110","P73",0
"E110","P74",0
"E110","P75",0
"E110","P76",0
"E110","P77",0
"E110","P78",0
"E110","P79",0
"E110","P80",0
"E110","P81",0
"E110","P82",0
"E110","P83",0
"E110","P84",0
"E110","P85",0
"E110","P86",0
"E110","P87",0
"E110","P88",0
"E110","P89",0
"E110","P90",0
"E110","P91",0
"E110","P92",0
"E110","P93",0
"E110","P94",0
"E110","P95",0
"E110","P96",0
"E110","P97",0
"E110","P98",0
"E110","P99",0
"E110","P100",0
"E110","P101",0
"E110","P102",0
"E110","P103",0
"E110","P104",0
"E110","P105",0
"E110","P106",0
"E110","P107",0
"E110","P108",0
"E110","P109",0
"E110","P110",0
"E110","P111",0
"E110","P112",0
"E110","P113",0
"E110","P114",0
"E110","P115",0
"E110","P116",0
"E110","P117",0
"E110","P118",0
"E110","P119",0
"E110","P120",0
"E110","P121",0
"E110","P122",0
"E110","P123",0
"E110","P124",0
"E110","P125",0
"E110","P126",0
"E110","P127",0
"E110","P128",0
"E110","P129",0
"E110","P130",0
"E110","P131",0
"E110","P132",0
"E110","P133",0
"E110","P134",0
"E110","P135",0
"E110","P136",0
"E110","P137",0
"E111","P1",0
"E111","P2",0
"E111","P3",0
"E111","P4",0
"E111","P5",0
"E111","P6",0
"E111","P7",0
"E111","P8",0
"E111","P9",0
"E111","P10",0
"E111","P11",0
"E111","P12",0
"E111","P13",0
"E111","P14",0
"E111","P15",0
"E111","P16",0
"E111","P17",0
"E111","P18",0
"E111","P19",0
"E111","P20",0
"E111","P21",0
"E111","P22",0
"E111","P23",0
"E111","P24",0
"E111","P25",0
"E111","P26",0
"E111","P27",0
"E111","P28",0
"E111","P29",0
"E111","P30",0
"E111","P31",0
"E111","P32",0
"E111","P33",0
"E111","P34",0
"E111","P35",0
"E111","P36",0
"E111","P37",0
"E111","P38",0
"E111","P39",0
"E111","P40",0
"E111","P41",0
"E111","P42",0
"E111","P43",0
"E111","P44",0
"E111","P45",0
"E111","P46",0
"E111","P47",0
"E111","P48",0
"E111","P49",0
"E111","P50",0
"E111","P51",0
"E111","P52",0
"E111","P53",0
"E111","P54",0
"E111","P55",0
"E111","P56",0
"E111","P57",0
"E111","P58",0
"E111","P59",0
"E111","P60",0
"E111","P61",0
"E111","P62",0
"E111","P63",0
"E111","P64",0
"E111","P65",0
"E111","P66",0
"E111","P67",0
"E111","P68",0
"E111","P69",0
"E111","P70",0
"E111","P71",0
"E111","P72",0
"E111","P73",0
"E111","P74",0
"E111","P75",0
"E111","P76",0
"E111","P77",0
"E111","P78",0
"E111","P79",0
"E111","P80",0
"E111","P81",0
"E111","P82",0
"E111","P83",0
"E111","P84",0
"E111","P85",0
"E111","P86",0
"E111","P87",0
"E111","P88",0
"E111","P89",0
"E111","P90",0
"E111","P91",0
"E111","P92",0
"E111","P93",0
"E111","P94",0
"E111","P95",0
"E111","P96",0
"E111","P97",0
"E111","P98",0
"E111","P99",0
"E111","P100",0
"E111","P101",0
"E111","P102",0
"E111","P103",0
"E111","P104",0
"E111","P105",0
"E111","P106",0
"E111","P107",0
"E111","P108",0
"E111","P109",0
"E111","P110",0
"E111","P111",0
"E111","P112",0
"E111","P113",0
"E111","P114",0
"E111","P115",0
"E111","P116",0
"E111","P117",0
"E111","P118",0
"E111","P119",0
"E111","P120",0
"E111","P121",0
"E111","P122",0
"E111","P123",0
"E111","P124",0
"E111","P125",0
"E111","P126",0
"E111","P127",0
"E111","P128",0
"E111","P129",0
"E111","P130",0
"E111","P131",0
"E111","P132",0
"E111","P133",0
"E111","P134",0
"E111","P135",0
"E111","P136",0
"E111","P137",0
"E112","P1",0
"E112","P2",0
"E112","P3",0
"E112","P4",0
"E112","P5",0
"E112","P6",0
"E112","P7",0
"E112","P8",0
"E112","P9",0
"E112","P10",0
"E112","P11",0
"E112","P12",0
"E112","P13",0
"E112","P14",0
"E112","P15",0
"E112","P16",0
"E112","P17",0
"E112","P18",0
"E112","P19",0
"E112","P20",0
"E112","P21",0
"E112","P22",0
"E112","P23",0
"E112","P24",0
"E112","P25",0
"E112","P26",0
"E112","P27",0
"E112","P28",0
"E112","P29",0
"E112","P30",0
"E112","P31",0
"E112","P32",0
"E112","P33",0
"E112","P34",0
"E112","P35",0
"E112","P36",0
"E112","P37",0
"E112","P38",0
"E112","P39",0
"E112","P40",0
"E112","P41",0
"E112","P42",0
"E112","P43",0
"E112","P44",0
"E112","P45",0
"E112","P46",0
"E112","P47",0
"E112","P48",0
"E112","P49",0
"E112","P50",0
"E112","P51",0
"E112","P52",0
"E112","P53",0
"E112","P54",0
"E112","P55",0
"E112","P56",0
"E112","P57",0
"E112","P58",0
"E112","P59",0
"E112","P60",0
"E112","P61",0
"E112","P62",0
"E112","P63",0
"E112","P64",0
"E112","P65",0
"E112","P66",0
"E112","P67",0
"E112","P68",0
"E112","P69",0
"E112","P70",0
"E112","P71",0
"E112","P72",0
"E112","P73",0
"E112","P74",0
"E112","P75",0
"E112","P76",0
"E112","P77",0
"E112","P78",0
"E112","P79",0
"E112","P80",0
"E112","P81",0
"E112","P82",0
"E112","P83",0
"E112","P84",0
"E112","P85",0
"E112","P86",0
"E112","P87",0
"E112","P88",0
"E112","P89",0
"E112","P90",0
"E112","P91",0
"E112","P92",0
"E112","P93",0
"E112","P94",0
"E112","P95",0
"E112","P96",0
"E112","P97",0
"E112","P98",0
"E112","P99",0
"E112","P100",0
"E112","P101",0
"E112","P102",0
"E112","P103",0
"E112","P104",0
"E112","P105",0
"E112","P106",0
"E112","P107",0
"E112","P108",0
"E112","P109",0
"E112","P110",0
"E112","P111",0
"E112","P112",0
"E112","P113",0
"E112","P114",0
"E112","P115",0
"E112","P116",0
"E112","P117",0
"E112","P118",0
"E112","P119",0
"E112","P120",0
"E112","P121",0
"E112","P122",0
"E112","P123",0
"E112","P124",0
"E112","P125",0
"E112","P126",0
"E112","P127",0
"E112","P128",0
"E112","P129",0
"E112","P130",0
"E112","P131",0
"E112","P132",0
"E112","P133",0
"E112","P134",0
"E112","P135",0
"E112","P136",0
"E112","P137",0
"E113","P1",0
"E113","P2",0
"E113","P3",0
"E113","P4",0
"E113","P5",0
"E113","P6",0
"E113","P7",0
"E113","P8",0
"E113","P9",0
"E113","P10",0
"E113","P11",0
"E113","P12",0
"E113","P13",0
"E113","P14",0
"E113","P15",0
"E113","P16",0
"E113","P17",0
"E113","P18",0
"E113","P19",0
"E113","P20",0
"E113","P21",0
"E113","P22",0
"E113","P23",0
"E113","P24",0
"E113","P25",0
"E113","P26",0
"E113","P27",0
"E113","P28",0
"E113","P29",0
"E113","P30",0
"E113","P31",0
"E113","P32",0
"E113","P33",0
"E113","P34",0
"E113","P35",0
"E113","P36",0
"E113","P37",0
"E113","P38",0
"E113","P39",0
"E113","P40",0
"E113","P41",0
"E113","P42",0
"E113","P43",0
"E113","P44",0
"E113","P45",0
"E113","P46",0
"E113","P47",0
"E113","P48",0
"E113","P49",0
"E113","P50",0
"E113","P51",0
"E113","P52",0
"E113","P53",0
"E113","P54",0
"E113","P55",0
"E113","P56",0
"E113","P57",0
"E113","P58",0
"E113","P59",0
"E113","P60",0
"E113","P61",0
"E113","P62",0
"E113","P63",0
"E113","P64",0
"E113","P65",0
"E113","P66",0
"E113","P67",0
"E113","P68",0
"E113","P69",0
"E113","P70",0
"E113","P71",0
"E113","P72",0
"E113","P73",0
"E113","P74",0
"E113","P75",0
"E113","P76",0
"E113","P77",0
"E113","P78",0
"E113","P79",0
"E113","P80",0
"E113","P81",0
"E113","P82",0
"E113","P83",0
"E113","P84",0
"E113","P85",0
"E113","P86",0
"E113","P87",0
"E113","P88",0
"E113","P89",0
"E113","P90",0
"E113","P91",0
"E113","P92",0
"E113","P93",0
"E113","P94",0
"E113","P95",0
"E113","P96",0
"E113","P97",0
"E113","P98",0
"E113","P99",0
"E113","P100",0
"E113","P101",0
"E113","P102",0
"E113","P103",0
"E113","P104",0
"E113","P105",0
"E113","P106",0
"E113","P107",0
"E113","P108",0
"E113","P109",0
"E113","P110",0
"E113","P111",0
"E113","P112",0
"E113","P113",0
"E113","P114",0
"E113","P115",0
"E113","P116",0
"E113","P117",0
"E113","P118",0
"E113","P119",0
"E113","P120",0
"E113","P121",0
"E113","P122",0
"E113","P123",0
"E113","P124",0
"E113","P125",0
"E113","P126",0
"E113","P127",0
"E113","P128",0
"E113","P129",0
"E113","P130",0
"E113","P131",0
"E113","P132",0
"E113","P133",0
"E113","P134",0
"E113","P135",0
"E113","P136",0
"E113","P137",0
"E114","P1",0
"E114","P2",0
"E114","P3",0
"E114","P4",0
"E114","P5",0
"E114","P6",0
"E114","P7",0
"E114","P8",0
"E114","P9",0
"E114","P10",0
"E114","P11",0
"E114","P12",0
"E114","P13",0
"E114","P14",0
"E114","P15",0
"E114","P16",0
"E114","P17",0
"E114","P18",0
"E114","P19",0
"E114","P20",0
"E114","P21",0
"E114","P22",0
"E114","P23",0
"E114","P24",0
"E114","P25",0
"E114","P26",0
"E114","P27",0
"E114","P28",0
"E114","P29",0
"E114","P30",0
"E114","P31",0
"E114","P32",0
"E114","P33",0
"E114","P34",0
"E114","P35",0
"E114","P36",0
"E114","P37",0
"E114","P38",0
"E114","P39",0
"E114","P40",0
"E114","P41",0
"E114","P42",0
"E114","P43",0
"E114","P44",0
"E114","P45",0
"E114","P46",0
"E114","P47",0
"E114","P48",0
"E114","P49",0
"E114","P50",0
"E114","P51",0
"E114","P52",0
"E114","P53",0
"E114","P54",0
"E114","P55",0
"E114","P56",0
"E114","P57",0
"E114","P58",0
"E114","P59",0
"E114","P60",0
"E114","P61",0
"E114","P62",0
"E114","P63",0
"E114","P64",0
"E114","P65",0
"E114","P66",0
"E114","P67",0
"E114","P68",0
"E114","P69",0
"E114","P70",0
"E114","P71",0
"E114","P72",0
"E114","P73",0
"E114","P74",0
"E114","P75",0
"E114","P76",0
"E114","P77",0
"E114","P78",0
"E114","P79",0
"E114","P80",0
"E114","P81",0
"E114","P82",0
"E114","P83",0
"E114","P84",0
"E114","P85",0
"E114","P86",0
"E114","P87",0
"E114","P88",0
"E114","P89",0
"E114","P90",0
"E114","P91",0
"E114","P92",0
"E114","P93",0
"E114","P94",0
"E114","P95",0
"E114","P96",0
"E114","P97",0
"E114","P98",0
"E114","P99",0
"E114","P100",0
"E114","P101",0
"E114","P102",0
"E114","P103",0
"E114","P104",0
"E114","P105",0
"E114","P106",0
"E114","P107",0
"E114","P108",0
"E114","P109",0
"E114","P110",0
"E114","P111",0
"E114","P112",0
"E114","P113",0
"E114","P114",0
"E114","P115",0
"E114","P116",0
"E114","P117",0
"E114","P118",0
"E114","P119",0
"E114","P120",0
"E114","P121",0
"E114","P122",0
"E114","P123",0
"E114","P124",0
"E114","P125",0
"E114","P126",0
"E114","P127",0
"E114","P128",0
"E114","P129",0
"E114","P130",0
"E114","P131",0
"E114","P132",0
"E114","P133",0
"E114","P134",0
"E114","P135",0
"E114","P136",0
"E114","P137",0
"E115","P1",0
"E115","P2",0
"E115","P3",0
"E115","P4",0
"E115","P5",0
"E115","P6",0
"E115","P7",0
"E115","P8",0
"E115","P9",0
"E115","P10",0
"E115","P11",0
"E115","P12",0
"E115","P13",0
"E115","P14",0
"E115","P15",0
"E115","P16",0
"E115","P17",0
"E115","P18",0
"E115","P19",0
"E115","P20",0
"E115","P21",0
"E115","P22",0
"E115","P23",0
"E115","P24",0
"E115","P25",0
"E115","P26",0
"E115","P27",0
"E115","P28",0
"E115","P29",0
"E115","P30",0
"E115","P31",0
"E115","P32",0
"E115","P33",0
"E115","P34",0
"E115","P35",0
"E115","P36",0
"E115","P37",0
"E115","P38",0
"E115","P39",0
"E115","P40",0
"E115","P41",0
"E115","P42",0
"E115","P43",0
"E115","P44",0
"E115","P45",0
"E115","P46",0
"E115","P47",0
"E115","P48",0
"E115","P49",0
"E115","P50",0
"E115","P51",0
"E115","P52",0
"E115","P53",0
"E115","P54",0
"E115","P55",0
"E115","P56",0
"E115","P57",0
"E115","P58",0
"E115","P59",0
"E115","P60",0
"E115","P61",0
"E115","P62",0
"E115","P63",0
"E115","P64",0
"E115","P65",0
"E115","P66",0
"E115","P67",0
"E115","P68",0
"E115","P69",0
"E115","P70",0
"E115","P71",0
"E115","P72",0
"E115","P73",0
"E115","P74",0
"E115","P75",0
"E115","P76",0
"E115","P77",0
"E115","P78",0
"E115","P79",0
"E115","P80",0
"E115","P81",0
"E115","P82",0
"E115","P83",0
"E115","P84",0
"E115","P85",0
"E115","P86",0
"E115","P87",0
"E115","P88",0
"E115","P89",0
"E115","P90",0
"E115","P91",0
"E115","P92",0
"E115","P93",0
"E115","P94",0
"E115","P95",0
"E115","P96",0
"E115","P97",0
"E115","P98",0
"E115","P99",0
"E115","P100",0
"E115","P101",0
"E115","P102",0
"E115","P103",0
"E115","P104",0
"E115","P105",0
"E115","P106",0
"E115","P107",0
"E115","P108",0
"E115","P109",0
"E115","P110",0
"E115","P111",0
"E115","P112",0
"E115","P113",0
"E115","P114",0
"E115","P115",0
"E115","P116",0
"E115","P117",0
"E115","P118",0
"E115","P119",0
"E115","P120",0
"E115","P121",0
"E115","P122",0
"E115","P123",0
"E115","P124",0
"E115","P125",0
"E115","P126",0
"E115","P127",0
"E115","P128",0
"E115","P129",0
"E115","P130",0
"E115","P131",0
"E115","P132",0
"E115","P133",0
"E115","P134",0
"E115","P135",0
"E115","P136",0
"E115","P137",0
"E116","P1",0
"E116","P2",0
"E116","P3",0
"E116","P4",0
"E116","P5",0
"E116","P6",0
"E116","P7",0
"E116","P8",0
"E116","P9",0
"E116","P10",0
"E116","P11",0
"E116","P12",0
"E116","P13",0
"E116","P14",0
"E116","P15",0
"E116","P16",0
"E116","P17",0
"E116","P18",0
"E116","P19",0
"E116","P20",0
"E116","P21",0
"E116","P22",0
"E116","P23",0
"E116","P24",0
"E116","P25",0
"E116","P26",0
"E116","P27",0
"E116","P28",0
"E116","P29",0
"E116","P30",0
"E116","P31",0
"E116","P32",0
"E116","P33",0
"E116","P34",0
"E116","P35",0
"E116","P36",0
"E116","P37",0
"E116","P38",0
"E116","P39",0
"E116","P40",0
"E116","P41",0
"E116","P42",0
"E116","P43",0
"E116","P44",0
"E116","P45",0
"E116","P46",0
"E116","P47",0
"E116","P48",0
"E116","P49",0
"E116","P50",0
"E116","P51",0
"E116","P52",0
"E116","P53",0
"E116","P54",0
"E116","P55",0
"E116","P56",0
"E116","P57",0
"E116","P58",0
"E116","P59",0
"E116","P60",0
"E116","P61",0
"E116","P62",0
"E116","P63",0
"E116","P64",0
"E116","P65",0
"E116","P66",0
"E116","P67",0
"E116","P68",0
"E116","P69",0
"E116","P70",0
"E116","P71",0
"E116","P72",0
"E116","P73",0
"E116","P74",0
"E116","P75",0
"E116","P76",0
"E116","P77",0
"E116","P78",0
"E116","P79",0
"E116","P80",0
"E116","P81",0
"E116","P82",0
"E116","P83",0
"E116","P84",0
"E116","P85",0
"E116","P86",0
"E116","P87",0
"E116","P88",0
"E116","P89",0
"E116","P90",0
"E116","P91",0
"E116","P92",0
"E116","P93",0
"E116","P94",0
"E116","P95",0
"E116","P96",0
"E116","P97",0
"E116","P98",0
"E116","P99",0
"E116","P100",0
"E116","P101",0
"E116","P102",0
"E116","P103",0
"E116","P104",0
"E116","P105",0
"E116","P106",0
"E116","P107",0
"E116","P108",0
"E116","P109",0
"E116","P110",0
"E116","P111",0
"E116","P112",0
"E116","P113",0
"E116","P114",0
"E116","P115",0
"E116","P116",0
"E116","P117",0
"E116","P118",0
"E116","P119",0
"E116","P120",0
"E116","P121",0
"E116","P122",0
"E116","P123",0
"E116","P124",0
"E116","P125",0
"E116","P126",0
"E116","P127",0
"E116","P128",0
"E116","P129",0
"E116","P130",0
"E116","P131",0
"E116","P132",0
"E116","P133",0
"E116","P134",0
"E116","P135",0
"E116","P136",0
"E116","P137",0
"E117","P1",0
"E117","P2",0
"E117","P3",0
"E117","P4",0
"E117","P5",0
"E117","P6",0
"E117","P7",0
"E117","P8",0
"E117","P9",0
"E117","P10",0
"E117","P11",0
"E117","P12",0
"E117","P13",0
"E117","P14",0
"E117","P15",0
"E117","P16",0
"E117","P17",0
"E117","P18",0
"E117","P19",0
"E117","P20",0
"E117","P21",0
"E117","P22",0
"E117","P23",0
"E117","P24",0
"E117","P25",0
"E117","P26",0
"E117","P27",0
"E117","P28",0
"E117","P29",0
"E117","P30",0
"E117","P31",0
"E117","P32",0
"E117","P33",0
"E117","P34",0
"E117","P35",0
"E117","P36",0
"E117","P37",0
"E117","P38",0
"E117","P39",0
"E117","P40",0
"E117","P41",0
"E117","P42",0
"E117","P43",0
"E117","P44",0
"E117","P45",0
"E117","P46",0
"E117","P47",0
"E117","P48",0
"E117","P49",0
"E117","P50",0
"E117","P51",0
"E117","P52",0
"E117","P53",0
"E117","P54",0
"E117","P55",0
"E117","P56",0
"E117","P57",0
"E117","P58",0
"E117","P59",0
"E117","P60",0
"E117","P61",0
"E117","P62",0
"E117","P63",0
"E117","P64",0
"E117","P65",0
"E117","P66",0
"E117","P67",0
"E117","P68",0
"E117","P69",0
"E117","P70",0
"E117","P71",0
"E117","P72",0
"E117","P73",0
"E117","P74",0
"E117","P75",0
"E117","P76",0
"E117","P77",0
"E117","P78",0
"E117","P79",0
"E117","P80",0
"E117","P81",0
"E117","P82",0
"E117","P83",0
"E117","P84",0
"E117","P85",0
"E117","P86",0
"E117","P87",0
"E117","P88",0
"E117","P89",0
"E117","P90",0
"E117","P91",0
"E117","P92",0
"E117","P93",0
"E117","P94",0
"E117","P95",0
"E117","P96",0
"E117","P97",0
"E117","P98",0
"E117","P99",0
"E117","P100",0
"E117","P101",0
"E117","P102",0
"E117","P103",0
"E117","P104",0
"E117","P105",0
"E117","P106",0
"E117","P107",0
"E117","P108",0
"E117","P109",0
"E117","P110",0
"E117","P111",0
"E117","P112",0
"E117","P113",0
"E117","P114",0
"E117","P115",0
"E117","P116",0
"E117","P117",0
"E117","P118",0
"E117","P119",0
"E117","P120",0
"E117","P121",0
"E117","P122",0
"E117","P123",0
"E117","P124",0
"E117","P125",0
"E117","P126",0
"E117","P127",0
"E117","P128",0
"E117","P129",0
"E117","P130",0
"E117","P131",0
"E117","P132",0
"E117","P133",0
"E117","P134",0
"E117","P135",0
"E117","P136",0
"E117","P137",0
"E118","P1",0
"E118","P2",0
"E118","P3",0
"E118","P4",0
"E118","P5",0
"E118","P6",0
"E118","P7",0
"E118","P8",0
"E118","P9",0
"E118","P10",0
"E118","P11",0
"E118","P12",0
"E118","P13",0
"E118","P14",0
"E118","P15",0
"E118","P16",0
"E118","P17",0
"E118","P18",0
"E118","P19",0
"E118","P20",0
"E118","P21",0
"E118","P22",0
"E118","P23",0
"E118","P24",0
"E118","P25",0
"E118","P26",0
"E118","P27",0
"E118","P28",0
"E118","P29",0
"E118","P30",0
"E118","P31",0
"E118","P32",0
"E118","P33",0
"E118","P34",0
"E118","P35",0
"E118","P36",0
"E118","P37",0
"E118","P38",0
"E118","P39",0
"E118","P40",0
"E118","P41",0
"E118","P42",0
"E118","P43",0
"E118","P44",0
"E118","P45",0
"E118","P46",0
"E118","P47",0
"E118","P48",0
"E118","P49",0
"E118","P50",0
"E118","P51",0
"E118","P52",0
"E118","P53",0
"E118","P54",0
"E118","P55",0
"E118","P56",0
"E118","P57",0
"E118","P58",0
"E118","P59",0
"E118","P60",0
"E118","P61",0
"E118","P62",0
"E118","P63",0
"E118","P64",0
"E118","P65",0
"E118","P66",0
"E118","P67",0
"E118","P68",0
"E118","P69",0
"E118","P70",0
"E118","P71",0
"E118","P72",0
"E118","P73",0
"E118","P74",0
"E118","P75",0
"E118","P76",0
"E118","P77",0
"E118","P78",0
"E118","P79",0
"E118","P80",0
